age,job,marital,education,default,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target2,balance2,,steps 
48,services,married,secondary,no,yes,yes,unknown,12,may,290,6,-1,0,unknown,0,positive,,
47,entrepreneur,married,unknown,yes,yes,no,unknown,12,may,379,2,-1,0,unknown,0,negative,,
32,blue-collar,married,primary,no,yes,no,unknown,12,may,326,1,-1,0,unknown,0,positive,,
31,technician,single,secondary,no,yes,no,unknown,12,may,1083,2,-1,0,unknown,0,positive,,
56,retired,married,primary,no,yes,no,unknown,12,may,123,2,-1,0,unknown,0,positive,,
24,blue-collar,married,secondary,no,yes,no,unknown,12,may,200,2,-1,0,unknown,0,positive,,
48,blue-collar,single,primary,no,yes,no,unknown,12,may,194,3,-1,0,unknown,0,positive,,
23,admin.,single,secondary,no,no,no,unknown,12,may,413,1,-1,0,unknown,0,positive,,
30,blue-collar,single,secondary,no,yes,no,unknown,12,may,116,2,-1,0,unknown,0,positive,,
48,housemaid,divorced,primary,no,yes,no,unknown,12,may,311,3,-1,0,unknown,0,positive,,
40,technician,married,secondary,no,yes,yes,unknown,12,may,10,11,-1,0,unknown,0,positive,,
28,unemployed,single,secondary,yes,yes,no,unknown,12,may,89,3,-1,0,unknown,0,negative,,
34,entrepreneur,single,tertiary,no,yes,no,unknown,12,may,166,4,-1,0,unknown,0,positive,,
34,admin.,single,secondary,no,yes,no,unknown,12,may,395,3,-1,0,unknown,0,positive,,
58,entrepreneur,married,tertiary,no,yes,no,unknown,12,may,186,6,-1,0,unknown,0,positive,,
50,blue-collar,married,primary,no,yes,no,unknown,12,may,78,3,-1,0,unknown,0,negative,,
36,blue-collar,married,secondary,no,yes,no,unknown,12,may,325,4,-1,0,unknown,0,positive,,
46,admin.,married,secondary,no,no,no,unknown,13,may,85,2,-1,0,unknown,0,positive,,
39,blue-collar,married,secondary,no,yes,no,unknown,13,may,141,6,-1,0,unknown,0,positive,,
32,admin.,single,tertiary,no,yes,no,unknown,13,may,134,2,-1,0,unknown,0,positive,,
32,blue-collar,married,secondary,no,yes,no,unknown,13,may,518,1,-1,0,unknown,0,negative,,
27,blue-collar,single,secondary,no,no,no,unknown,13,may,147,1,-1,0,unknown,0,positive,,
22,services,married,secondary,no,yes,no,unknown,13,may,101,1,-1,0,unknown,0,positive,,
26,services,married,secondary,no,yes,no,unknown,13,may,116,1,-1,0,unknown,0,positive,,
34,blue-collar,single,primary,no,yes,no,unknown,13,may,138,1,-1,0,unknown,0,positive,,
30,admin.,single,secondary,no,yes,no,unknown,13,may,207,1,-1,0,unknown,0,positive,,
22,services,single,secondary,no,yes,no,unknown,13,may,270,1,-1,0,unknown,0,positive,,
45,blue-collar,married,secondary,no,yes,no,unknown,13,may,3366,3,-1,0,unknown,0,positive,,
31,technician,married,secondary,no,yes,no,unknown,13,may,247,1,-1,0,unknown,0,positive,,
34,management,married,tertiary,no,yes,yes,unknown,13,may,213,1,-1,0,unknown,0,positive,,
24,technician,single,tertiary,no,yes,no,unknown,13,may,451,1,-1,0,unknown,0,positive,,
23,blue-collar,single,primary,no,yes,no,unknown,13,may,193,1,-1,0,unknown,0,positive,,
31,self-employed,married,secondary,no,yes,no,unknown,13,may,150,2,-1,0,unknown,0,positive,,
44,management,married,tertiary,no,no,no,unknown,13,may,27,1,-1,0,unknown,0,negative,,
26,services,married,secondary,no,yes,no,unknown,13,may,260,3,-1,0,unknown,0,positive,,
50,blue-collar,married,secondary,no,yes,no,unknown,13,may,334,1,-1,0,unknown,0,positive,,
51,services,married,unknown,no,yes,no,unknown,13,may,202,3,-1,0,unknown,0,positive,,
47,admin.,married,secondary,no,yes,no,unknown,13,may,110,1,-1,0,unknown,0,positive,,
45,technician,married,secondary,no,yes,no,unknown,13,may,192,1,-1,0,unknown,0,positive,,
29,services,single,primary,no,yes,no,unknown,13,may,266,2,-1,0,unknown,0,positive,,
54,retired,married,primary,no,yes,no,unknown,13,may,106,1,-1,0,unknown,0,negative,,
29,technician,single,secondary,no,yes,no,unknown,13,may,214,1,-1,0,unknown,0,positive,,
54,services,married,secondary,no,yes,no,unknown,13,may,173,1,-1,0,unknown,0,positive,,
40,admin.,divorced,secondary,no,yes,no,unknown,13,may,154,2,-1,0,unknown,0,positive,,
34,management,married,tertiary,no,yes,no,unknown,13,may,813,2,-1,0,unknown,0,positive,,
53,retired,married,tertiary,no,no,no,unknown,13,may,916,2,-1,0,unknown,0,positive,,
47,blue-collar,married,primary,no,yes,no,unknown,13,may,276,1,-1,0,unknown,0,positive,,
31,admin.,single,secondary,no,yes,no,unknown,13,may,180,1,-1,0,unknown,0,positive,,
47,services,divorced,secondary,no,yes,yes,unknown,13,may,367,1,-1,0,unknown,0,positive,,
48,blue-collar,married,secondary,no,no,no,unknown,13,may,108,2,-1,0,unknown,0,positive,,
44,services,married,primary,no,yes,yes,unknown,13,may,55,1,-1,0,unknown,0,positive,,
43,blue-collar,married,primary,no,yes,no,unknown,13,may,119,10,-1,0,unknown,0,positive,,
26,management,married,tertiary,no,yes,no,unknown,13,may,129,4,-1,0,unknown,0,positive,,
47,blue-collar,married,primary,no,yes,no,unknown,13,may,142,2,-1,0,unknown,0,positive,,
33,blue-collar,married,primary,no,yes,yes,unknown,13,may,851,4,-1,0,unknown,0,negative,,
32,blue-collar,single,secondary,no,yes,no,unknown,13,may,73,3,-1,0,unknown,0,positive,,
52,entrepreneur,married,unknown,no,yes,no,unknown,13,may,165,2,-1,0,unknown,0,negative,,
24,blue-collar,married,primary,no,yes,no,unknown,13,may,165,3,-1,0,unknown,0,negative,,
43,entrepreneur,married,secondary,no,no,no,unknown,13,may,437,2,-1,0,unknown,0,positive,,
54,retired,married,secondary,no,no,no,unknown,13,may,151,2,-1,0,unknown,0,positive,,
55,retired,married,secondary,no,yes,no,unknown,13,may,647,7,-1,0,unknown,0,positive,,
49,management,married,tertiary,no,yes,no,unknown,13,may,50,3,-1,0,unknown,0,positive,,
31,services,single,secondary,no,yes,no,unknown,13,may,271,2,-1,0,unknown,0,positive,,
58,admin.,married,secondary,no,no,no,unknown,13,may,273,2,-1,0,unknown,0,positive,,
51,technician,married,secondary,no,yes,no,unknown,13,may,72,4,-1,0,unknown,0,positive,,
27,unemployed,single,tertiary,no,yes,no,unknown,13,may,163,3,-1,0,unknown,0,positive,,
28,technician,single,secondary,no,yes,no,unknown,13,may,152,3,-1,0,unknown,0,positive,,
42,management,married,secondary,no,yes,no,unknown,14,may,735,8,-1,0,unknown,0,positive,,
42,admin.,single,secondary,no,yes,no,unknown,14,may,46,5,-1,0,unknown,0,positive,,
48,entrepreneur,married,unknown,no,yes,no,unknown,14,may,175,3,-1,0,unknown,0,positive,,
49,admin.,married,secondary,no,yes,yes,unknown,14,may,455,3,-1,0,unknown,0,positive,,
28,blue-collar,single,primary,no,yes,yes,unknown,14,may,305,3,-1,0,unknown,0,positive,,
48,blue-collar,married,primary,no,yes,no,unknown,14,may,70,1,-1,0,unknown,0,positive,,
42,management,married,tertiary,no,yes,no,unknown,14,may,260,1,-1,0,unknown,0,positive,,
46,blue-collar,married,primary,no,yes,no,unknown,14,may,73,1,-1,0,unknown,0,negative,,
26,student,single,secondary,no,yes,no,unknown,14,may,174,2,-1,0,unknown,0,positive,,
50,blue-collar,divorced,secondary,no,yes,yes,unknown,14,may,421,1,-1,0,unknown,0,positive,,
45,management,married,tertiary,no,yes,no,unknown,14,may,158,2,-1,0,unknown,0,positive,,
29,admin.,single,secondary,no,no,no,unknown,14,may,105,1,-1,0,unknown,0,positive,,
50,services,married,secondary,no,yes,no,unknown,14,may,686,1,-1,0,unknown,0,positive,,
43,technician,married,secondary,no,yes,no,unknown,14,may,78,1,-1,0,unknown,0,positive,,
59,retired,married,secondary,no,yes,yes,unknown,14,may,282,1,-1,0,unknown,0,positive,,
59,blue-collar,married,primary,no,yes,yes,unknown,14,may,267,2,-1,0,unknown,0,positive,,
42,management,married,tertiary,no,yes,no,unknown,14,may,110,1,-1,0,unknown,0,negative,,
47,blue-collar,married,primary,no,yes,no,unknown,14,may,164,2,-1,0,unknown,0,positive,,
47,blue-collar,married,secondary,no,no,no,unknown,14,may,262,1,-1,0,unknown,0,positive,,
42,blue-collar,single,secondary,no,no,no,unknown,14,may,229,1,-1,0,unknown,0,positive,,
53,management,married,tertiary,no,yes,no,unknown,14,may,429,1,-1,0,unknown,0,positive,,
42,management,married,tertiary,no,yes,no,unknown,14,may,299,1,-1,0,unknown,0,positive,,
46,blue-collar,married,primary,no,yes,no,unknown,14,may,91,1,-1,0,unknown,0,positive,,
41,blue-collar,single,primary,no,yes,no,unknown,14,may,152,1,-1,0,unknown,0,positive,,
47,blue-collar,married,primary,no,yes,no,unknown,14,may,28,2,-1,0,unknown,0,positive,,
57,admin.,divorced,primary,no,yes,yes,unknown,14,may,191,1,-1,0,unknown,0,positive,,
57,services,married,secondary,no,yes,no,unknown,14,may,356,1,-1,0,unknown,0,positive,,
49,blue-collar,married,primary,no,yes,no,unknown,14,may,208,1,-1,0,unknown,0,positive,,
41,blue-collar,married,secondary,no,yes,no,unknown,14,may,181,1,-1,0,unknown,0,positive,,
44,technician,single,secondary,no,yes,yes,unknown,14,may,100,3,-1,0,unknown,0,negative,,
31,management,married,secondary,no,yes,no,unknown,14,may,109,1,-1,0,unknown,0,positive,,
46,technician,divorced,secondary,no,yes,no,unknown,14,may,566,2,-1,0,unknown,0,positive,,
48,services,divorced,secondary,no,yes,no,unknown,14,may,364,1,-1,0,unknown,0,positive,,
44,blue-collar,married,secondary,no,yes,no,unknown,14,may,222,5,-1,0,unknown,0,positive,,
45,technician,married,primary,no,yes,no,unknown,14,may,135,1,-1,0,unknown,0,positive,,
49,services,married,secondary,no,no,no,unknown,14,may,102,2,-1,0,unknown,0,positive,,
41,blue-collar,married,primary,no,yes,no,unknown,14,may,240,1,-1,0,unknown,0,positive,,
51,unemployed,married,secondary,no,yes,no,unknown,14,may,411,1,-1,0,unknown,0,positive,,
36,admin.,married,secondary,no,yes,no,unknown,14,may,1044,2,-1,0,unknown,0,positive,,
44,management,married,tertiary,no,yes,yes,unknown,14,may,183,4,-1,0,unknown,0,positive,,
26,blue-collar,single,secondary,no,no,no,unknown,14,may,514,2,-1,0,unknown,0,positive,,
29,admin.,married,secondary,no,yes,yes,unknown,14,may,49,1,-1,0,unknown,0,positive,,
45,services,divorced,secondary,no,yes,no,unknown,14,may,183,2,-1,0,unknown,0,positive,,
29,admin.,single,secondary,no,yes,no,unknown,14,may,339,1,-1,0,unknown,0,positive,,
28,student,single,secondary,no,yes,no,unknown,14,may,162,4,-1,0,unknown,0,positive,,
43,services,divorced,secondary,no,yes,no,unknown,14,may,436,1,-1,0,unknown,0,positive,,
42,technician,married,secondary,no,yes,yes,unknown,14,may,349,5,-1,0,unknown,0,positive,,
55,blue-collar,married,primary,no,yes,no,unknown,14,may,321,1,-1,0,unknown,0,positive,,
45,entrepreneur,married,secondary,no,yes,no,unknown,14,may,126,3,-1,0,unknown,0,positive,,
41,blue-collar,married,secondary,no,yes,no,unknown,14,may,89,7,-1,0,unknown,0,positive,,
43,blue-collar,married,primary,no,yes,no,unknown,14,may,122,4,-1,0,unknown,0,negative,,
47,blue-collar,married,secondary,no,yes,no,unknown,14,may,133,4,-1,0,unknown,0,positive,,
36,blue-collar,married,secondary,no,no,no,unknown,14,may,636,6,-1,0,unknown,0,negative,,
50,blue-collar,married,secondary,no,yes,no,unknown,14,may,19,14,-1,0,unknown,0,positive,,
47,blue-collar,divorced,primary,no,yes,no,unknown,14,may,227,4,-1,0,unknown,0,positive,,
47,management,married,secondary,no,yes,no,unknown,14,may,143,3,-1,0,unknown,0,positive,,
53,admin.,married,secondary,no,yes,no,unknown,14,may,162,3,-1,0,unknown,0,positive,,
45,blue-collar,married,secondary,no,yes,no,unknown,15,may,319,5,-1,0,unknown,0,positive,,
46,services,married,secondary,no,yes,no,unknown,15,may,101,4,-1,0,unknown,0,positive,,
50,management,married,tertiary,no,yes,no,unknown,15,may,226,2,-1,0,unknown,0,negative,,
43,retired,married,secondary,no,yes,yes,unknown,15,may,259,1,-1,0,unknown,0,positive,,
45,blue-collar,married,primary,no,yes,no,unknown,15,may,126,1,-1,0,unknown,0,positive,,
42,technician,single,secondary,no,yes,no,unknown,15,may,87,1,-1,0,unknown,0,positive,,
51,entrepreneur,married,tertiary,no,yes,yes,unknown,15,may,203,1,-1,0,unknown,0,positive,,
41,blue-collar,married,primary,no,yes,no,unknown,15,may,153,1,-1,0,unknown,0,positive,,
49,entrepreneur,married,tertiary,no,yes,no,unknown,15,may,305,1,-1,0,unknown,0,positive,,
36,blue-collar,single,secondary,no,yes,no,unknown,15,may,180,2,-1,0,unknown,0,negative,,
46,admin.,married,secondary,no,no,yes,unknown,15,may,240,1,-1,0,unknown,0,positive,,
52,blue-collar,divorced,primary,no,yes,no,unknown,15,may,41,1,-1,0,unknown,0,positive,,
56,blue-collar,divorced,primary,no,yes,no,unknown,15,may,158,1,-1,0,unknown,0,positive,,
44,blue-collar,single,primary,no,yes,no,unknown,15,may,160,1,-1,0,unknown,0,positive,,
52,admin.,married,secondary,no,yes,no,unknown,15,may,167,1,-1,0,unknown,0,positive,,
46,services,married,secondary,no,no,no,unknown,15,may,504,3,-1,0,unknown,0,positive,,
41,services,married,secondary,no,yes,no,unknown,15,may,326,4,-1,0,unknown,0,positive,,
50,blue-collar,married,primary,no,yes,no,unknown,15,may,116,1,-1,0,unknown,0,positive,,
57,retired,divorced,tertiary,no,yes,no,unknown,15,may,1036,1,-1,0,unknown,0,positive,,
54,technician,married,tertiary,no,yes,no,unknown,15,may,165,1,-1,0,unknown,0,positive,,
42,technician,married,secondary,no,yes,no,unknown,15,may,164,1,-1,0,unknown,0,positive,,
53,entrepreneur,married,tertiary,no,yes,no,unknown,15,may,106,1,-1,0,unknown,0,positive,,
26,blue-collar,married,secondary,no,yes,no,unknown,15,may,219,1,-1,0,unknown,0,positive,,
42,management,married,tertiary,no,yes,no,unknown,15,may,98,3,-1,0,unknown,0,positive,,
49,blue-collar,single,primary,no,yes,no,unknown,15,may,291,2,-1,0,unknown,0,positive,,
42,blue-collar,married,primary,no,yes,no,unknown,15,may,221,2,-1,0,unknown,0,positive,,
60,retired,married,secondary,no,yes,no,unknown,15,may,229,1,-1,0,unknown,0,negative,,
42,blue-collar,married,primary,no,yes,no,unknown,15,may,297,3,-1,0,unknown,0,negative,,
35,entrepreneur,single,tertiary,no,yes,yes,unknown,15,may,203,4,-1,0,unknown,0,negative,,
41,housemaid,married,tertiary,no,yes,no,unknown,15,may,230,7,-1,0,unknown,0,positive,,
55,admin.,married,secondary,no,yes,no,unknown,15,may,187,6,-1,0,unknown,0,positive,,
35,blue-collar,single,secondary,no,yes,no,unknown,15,may,117,1,-1,0,unknown,0,positive,,
46,management,married,tertiary,no,yes,yes,unknown,15,may,200,3,-1,0,unknown,0,positive,,
24,services,married,secondary,no,yes,yes,unknown,15,may,187,2,-1,0,unknown,0,positive,,
47,blue-collar,married,secondary,no,yes,yes,unknown,15,may,236,3,-1,0,unknown,0,positive,,
32,blue-collar,married,secondary,no,yes,no,unknown,15,may,51,10,-1,0,unknown,0,positive,,
54,self-employed,divorced,secondary,no,yes,no,unknown,15,may,74,2,-1,0,unknown,0,positive,,
28,blue-collar,single,primary,no,yes,no,unknown,15,may,43,9,-1,0,unknown,0,negative,,
58,management,divorced,tertiary,no,no,no,unknown,15,may,525,1,-1,0,unknown,0,positive,,
54,blue-collar,married,primary,no,yes,no,unknown,15,may,34,1,-1,0,unknown,0,positive,,
46,self-employed,single,tertiary,no,yes,no,unknown,15,may,236,3,-1,0,unknown,0,positive,,
39,management,divorced,tertiary,no,no,no,unknown,15,may,815,1,-1,0,unknown,0,positive,,
42,admin.,married,secondary,no,yes,no,unknown,15,may,118,1,-1,0,unknown,0,positive,,
45,services,married,secondary,no,yes,no,unknown,15,may,238,1,-1,0,unknown,0,positive,,
41,technician,divorced,secondary,no,yes,no,unknown,15,may,76,3,-1,0,unknown,0,positive,,
34,management,married,unknown,yes,yes,no,unknown,15,may,328,1,-1,0,unknown,0,negative,,
33,blue-collar,single,primary,no,yes,no,unknown,15,may,113,1,-1,0,unknown,0,positive,,
46,admin.,married,primary,no,yes,no,unknown,15,may,144,1,-1,0,unknown,0,positive,,
33,management,divorced,tertiary,no,yes,no,unknown,15,may,279,9,-1,0,unknown,0,positive,,
33,blue-collar,married,secondary,no,yes,no,unknown,15,may,561,1,-1,0,unknown,0,positive,,
48,management,married,unknown,no,yes,no,unknown,15,may,52,1,-1,0,unknown,0,positive,,
30,management,single,tertiary,no,yes,no,unknown,15,may,73,2,-1,0,unknown,0,positive,,
52,blue-collar,married,secondary,no,yes,no,unknown,15,may,57,4,-1,0,unknown,0,positive,,
40,management,married,primary,no,yes,yes,unknown,15,may,184,2,-1,0,unknown,0,positive,,
52,blue-collar,married,secondary,no,yes,no,unknown,15,may,875,5,-1,0,unknown,0,positive,,
45,blue-collar,married,secondary,no,yes,yes,unknown,15,may,53,3,-1,0,unknown,0,positive,,
57,management,married,tertiary,no,no,yes,unknown,15,may,262,4,-1,0,unknown,0,positive,,
60,retired,married,primary,no,yes,no,unknown,15,may,65,7,-1,0,unknown,0,positive,,
46,admin.,married,secondary,no,no,no,unknown,16,may,84,2,-1,0,unknown,0,positive,,
31,admin.,single,secondary,no,yes,no,unknown,16,may,28,4,-1,0,unknown,0,negative,,
36,services,married,secondary,no,yes,no,unknown,16,may,99,1,-1,0,unknown,0,positive,,
42,admin.,divorced,secondary,no,no,no,unknown,16,may,88,6,-1,0,unknown,0,positive,,
31,technician,divorced,secondary,no,no,no,unknown,16,may,118,2,-1,0,unknown,0,positive,,
31,admin.,married,secondary,no,yes,no,unknown,16,may,159,1,-1,0,unknown,0,positive,,
39,management,married,tertiary,no,yes,yes,unknown,16,may,107,2,-1,0,unknown,0,negative,,
37,management,single,tertiary,no,yes,no,unknown,16,may,537,1,-1,0,unknown,0,positive,,
57,retired,divorced,secondary,no,yes,no,unknown,16,may,122,1,-1,0,unknown,0,positive,,
24,blue-collar,married,secondary,no,yes,yes,unknown,16,may,300,1,-1,0,unknown,0,positive,,
23,admin.,married,tertiary,no,yes,no,unknown,16,may,140,1,-1,0,unknown,0,positive,,
27,management,married,secondary,no,yes,no,unknown,16,may,24,1,-1,0,unknown,0,negative,,
29,blue-collar,single,secondary,no,yes,no,unknown,16,may,217,2,-1,0,unknown,0,positive,,
32,blue-collar,married,primary,no,yes,no,unknown,16,may,601,1,-1,0,unknown,0,positive,,
47,blue-collar,married,secondary,no,yes,no,unknown,16,may,184,2,-1,0,unknown,0,negative,,
25,technician,single,secondary,no,yes,yes,unknown,16,may,424,1,-1,0,unknown,0,positive,,
30,blue-collar,single,secondary,no,yes,no,unknown,16,may,123,1,-1,0,unknown,0,positive,,
29,blue-collar,single,secondary,no,yes,no,unknown,16,may,33,1,-1,0,unknown,0,positive,,
35,technician,married,secondary,no,yes,yes,unknown,16,may,95,1,-1,0,unknown,0,positive,,
24,technician,single,secondary,no,yes,no,unknown,16,may,320,2,-1,0,unknown,0,positive,,
40,blue-collar,married,secondary,no,yes,no,unknown,16,may,166,2,-1,0,unknown,0,positive,,
52,technician,married,secondary,no,no,no,unknown,16,may,112,4,-1,0,unknown,0,positive,,
29,unemployed,single,tertiary,no,yes,yes,unknown,16,may,703,4,-1,0,unknown,0,negative,,
44,blue-collar,divorced,unknown,no,no,no,unknown,16,may,141,2,-1,0,unknown,0,positive,,
53,blue-collar,married,primary,no,yes,no,unknown,16,may,475,2,-1,0,unknown,0,positive,,
44,admin.,married,secondary,no,yes,yes,unknown,16,may,159,1,-1,0,unknown,0,negative,,
29,technician,single,secondary,no,yes,no,unknown,16,may,323,2,-1,0,unknown,0,negative,,
57,entrepreneur,married,tertiary,yes,yes,no,unknown,16,may,199,4,-1,0,unknown,0,negative,,
41,unemployed,married,secondary,no,yes,no,unknown,16,may,80,2,-1,0,unknown,0,positive,,
27,management,single,tertiary,yes,yes,no,unknown,16,may,213,16,-1,0,unknown,0,negative,,
29,technician,married,secondary,no,yes,no,unknown,16,may,131,1,-1,0,unknown,0,positive,,
29,management,single,tertiary,no,no,no,unknown,16,may,16,25,-1,0,unknown,0,negative,,
